Subject, Session, Module, Status, Progress, User, Workstation, Date, Processing.time, Processing, Version
4028,1, proc_dwi, COMPLETED, 10/10, rcruces, node29, Wed Nov 18 01:07:41 EST 2020,55.783, qsub-all.q, v0.0.2 'wobbly'
4166,1, proc_dwi, COMPLETED, 10/10, rcruces, node33.bic.mni.mcgill.ca, Wed Nov 18 01:08:06 EST 2020,56.15, qsub-all.q, v0.0.2 'wobbly'
4165,1, proc_dwi, COMPLETED, 10/10, rcruces, node35, Wed Nov 18 01:09:37 EST 2020,57.633, qsub-all.q, v0.0.2 'wobbly'
4169,1, proc_dwi, COMPLETED, 10/10, rcruces, node35, Wed Nov 18 01:10:50 EST 2020,58.833, qsub-all.q, v0.0.2 'wobbly'
4171,1, proc_dwi, COMPLETED, 10/10, rcruces, node30, Wed Nov 18 01:11:37 EST 2020,59.183, qsub-all.q, v0.0.2 'wobbly'
4178,1, proc_dwi, COMPLETED, 10/10, rcruces, node35, Wed Nov 18 01:11:45 EST 2020,59.767, qsub-all.q, v0.0.2 'wobbly'
4170,1, proc_dwi, COMPLETED, 10/10, rcruces, node35, Wed Nov 18 01:12:08 EST 2020,60.133, qsub-all.q, v0.0.2 'wobbly'
4173,1, proc_dwi, COMPLETED, 10/10, rcruces, node29, Wed Nov 18 01:12:12 EST 2020,60.433, qsub-all.q, v0.0.2 'wobbly'
4201,1, proc_dwi, COMPLETED, 10/10, rcruces, node30, Wed Nov 18 01:16:06 EST 2020,63.65, qsub-all.q, v0.0.2 'wobbly'
4181,1, proc_dwi, COMPLETED, 10/10, rcruces, node32, Wed Nov 18 01:19:24 EST 2020,67.433, qsub-all.q, v0.0.2 'wobbly'
4202,1, proc_dwi, COMPLETED, 10/10, rcruces, node32, Wed Nov 18 01:19:42 EST 2020,67.733, qsub-all.q, v0.0.2 'wobbly'
4204,1, proc_dwi, COMPLETED, 10/10, rcruces, node22.bic.mni.mcgill.ca, Wed Nov 18 01:20:12 EST 2020,67.867, qsub-all.q, v0.0.2 'wobbly'
4215,1, proc_dwi, COMPLETED, 10/10, rcruces, node31.bic.mni.mcgill.ca, Wed Nov 18 01:20:28 EST 2020,68.5, qsub-all.q, v0.0.2 'wobbly'
4211,1, proc_dwi, COMPLETED, 10/10, rcruces, node31.bic.mni.mcgill.ca, Wed Nov 18 01:21:10 EST 2020,69.2, qsub-all.q, v0.0.2 'wobbly'
4209,1, proc_dwi, COMPLETED, 10/10, rcruces, node22.bic.mni.mcgill.ca, Wed Nov 18 01:25:02 EST 2020,73.117, qsub-all.q, v0.0.2 'wobbly'
4210,1, proc_dwi, COMPLETED, 10/10, rcruces, node22.bic.mni.mcgill.ca, Wed Nov 18 01:25:33 EST 2020,72.133, qsub-all.q, v0.0.2 'wobbly'
4216,1, proc_dwi, COMPLETED, 10/10, rcruces, node31.bic.mni.mcgill.ca, Wed Nov 18 01:25:47 EST 2020,73.817, qsub-all.q, v0.0.2 'wobbly'
4217,1, proc_dwi, COMPLETED, 10/10, rcruces, node31.bic.mni.mcgill.ca, Wed Nov 18 01:26:17 EST 2020,74.317, qsub-all.q, v0.0.2 'wobbly'
4221,1, proc_dwi, COMPLETED, 10/10, rcruces, node22.bic.mni.mcgill.ca, Wed Nov 18 01:27:33 EST 2020,75.767, qsub-all.q, v0.0.2 'wobbly'
27960,1, proc_dwi, COMPLETED, 10/10, rcruces, node25.bic.mni.mcgill.ca, Wed Nov 18 01:58:16 EST 2020,53.017, qsub-all.q, v0.0.2 'wobbly'
27974,1, proc_dwi, COMPLETED, 10/10, rcruces, node27.bic.mni.mcgill.ca, Wed Nov 18 01:58:51 EST 2020,52.417, qsub-all.q, v0.0.2 'wobbly'
27934,1, proc_dwi, COMPLETED, 10/10, rcruces, node25.bic.mni.mcgill.ca, Wed Nov 18 01:59:46 EST 2020,52.6, qsub-all.q, v0.0.2 'wobbly'
27869,1, proc_dwi, COMPLETED, 10/10, rcruces, node27.bic.mni.mcgill.ca, Wed Nov 18 01:59:58 EST 2020,53.8, qsub-all.q, v0.0.2 'wobbly'
4245,1, proc_dwi, COMPLETED, 10/10, rcruces, node33.bic.mni.mcgill.ca, Wed Nov 18 02:01:19 EST 2020,53.133, qsub-all.q, v0.0.2 'wobbly'
28620,1, proc_dwi, COMPLETED, 10/10, rcruces, node35, Wed Nov 18 02:06:16 EST 2020,53.8, qsub-all.q, v0.0.2 'wobbly'
26896,1, proc_dwi, COMPLETED, 10/10, rcruces, node35, Wed Nov 18 02:06:43 EST 2020,55.767, qsub-all.q, v0.0.2 'wobbly'
27872,1, proc_dwi, COMPLETED, 10/10, rcruces, node30, Wed Nov 18 02:07:50 EST 2020,55.95, qsub-all.q, v0.0.2 'wobbly'
28982,1, proc_dwi, COMPLETED, 10/10, rcruces, node35, Wed Nov 18 02:07:29 EST 2020,54.05, qsub-all.q, v0.0.2 'wobbly'
29096,1, proc_dwi, COMPLETED, 10/10, rcruces, node35, Wed Nov 18 02:08:10 EST 2020,56.733, qsub-all.q, v0.0.2 'wobbly'
29073,1, proc_dwi, COMPLETED, 10/10, rcruces, node29, Wed Nov 18 02:09:04 EST 2020,61.333, qsub-all.q, v0.0.2 'wobbly'
31231,1, proc_dwi, COMPLETED, 10/10, rcruces, node30, Wed Nov 18 02:12:48 EST 2020,56.4, qsub-all.q, v0.0.2 'wobbly'
31730,1, proc_dwi, COMPLETED, 10/10, rcruces, node29, Wed Nov 18 02:14:54 EST 2020,62.4, qsub-all.q, v0.0.2 'wobbly'
29332,1, proc_dwi, COMPLETED, 10/10, rcruces, node32, Wed Nov 18 02:22:47 EST 2020,62, qsub-all.q, v0.0.2 'wobbly'
32436,1, proc_dwi, COMPLETED, 10/10, rcruces, node32, Wed Nov 18 02:23:43 EST 2020,62.933, qsub-all.q, v0.0.2 'wobbly'
32310,1, proc_dwi, COMPLETED, 10/10, rcruces, node22.bic.mni.mcgill.ca, Wed Nov 18 02:31:28 EST 2020,66.3, qsub-all.q, v0.0.2 'wobbly'
32159,1, proc_dwi, COMPLETED, 10/10, rcruces, node31.bic.mni.mcgill.ca, Wed Nov 18 02:32:26 EST 2020,70.467, qsub-all.q, v0.0.2 'wobbly'
32756,1, proc_dwi, COMPLETED, 10/10, rcruces, node22.bic.mni.mcgill.ca, Wed Nov 18 02:32:33 EST 2020,70.55, qsub-all.q, v0.0.2 'wobbly'
33789,1, proc_dwi, COMPLETED, 10/10, rcruces, node31.bic.mni.mcgill.ca, Wed Nov 18 02:34:04 EST 2020,68.15, qsub-all.q, v0.0.2 'wobbly'
31323,1, proc_dwi, COMPLETED, 10/10, rcruces, node33.bic.mni.mcgill.ca, Wed Nov 18 02:36:07 EST 2020,34.633, qsub-all.q, v0.0.2 'wobbly'
32907,1, proc_dwi, COMPLETED, 10/10, rcruces, node22.bic.mni.mcgill.ca, Wed Nov 18 02:37:20 EST 2020,69.683, qsub-all.q, v0.0.2 'wobbly'
34359,1, proc_dwi, COMPLETED, 10/10, rcruces, node22.bic.mni.mcgill.ca, Wed Nov 18 02:39:31 EST 2020,73.617, qsub-all.q, v0.0.2 'wobbly'
34437,1, proc_dwi, COMPLETED, 10/10, rcruces, node31.bic.mni.mcgill.ca, Wed Nov 18 02:39:57 EST 2020,73.533, qsub-all.q, v0.0.2 'wobbly'
32231,1, proc_dwi, COMPLETED, 10/10, rcruces, node31.bic.mni.mcgill.ca, Wed Nov 18 02:41:38 EST 2020,79.3, qsub-all.q, v0.0.2 'wobbly'
34273,1, proc_dwi, COMPLETED, 10/10, rcruces, node27.bic.mni.mcgill.ca, Wed Nov 18 02:51:25 EST 2020,52.5, qsub-all.q, v0.0.2 'wobbly'
34548,1, proc_dwi, COMPLETED, 10/10, rcruces, node25.bic.mni.mcgill.ca, Wed Nov 18 02:52:14 EST 2020,52.317, qsub-all.q, v0.0.2 'wobbly'
34736,1, proc_dwi, COMPLETED, 10/10, rcruces, node25.bic.mni.mcgill.ca, Wed Nov 18 02:55:37 EST 2020,57.133, qsub-all.q, v0.0.2 'wobbly'
34563,1, proc_dwi, COMPLETED, 10/10, rcruces, node27.bic.mni.mcgill.ca, Wed Nov 18 02:58:23 EST 2020,58.2, qsub-all.q, v0.0.2 'wobbly'
34926,1, proc_dwi, COMPLETED, 10/10, rcruces, node35, Wed Nov 18 03:01:17 EST 2020,54.267, qsub-all.q, v0.0.2 'wobbly'
35353,1, proc_dwi, COMPLETED, 10/10, rcruces, node35, Wed Nov 18 03:04:09 EST 2020,55.2, qsub-all.q, v0.0.2 'wobbly'
35272,1, proc_dwi, COMPLETED, 10/10, rcruces, node35, Wed Nov 18 03:05:03 EST 2020,58.033, qsub-all.q, v0.0.2 'wobbly'
34826,1, proc_dwi, COMPLETED, 10/10, rcruces, node35, Wed Nov 18 03:05:16 EST 2020,57.067, qsub-all.q, v0.0.2 'wobbly'
35495,1, proc_dwi, COMPLETED, 10/10, rcruces, node30, Wed Nov 18 03:06:46 EST 2020,58.867, qsub-all.q, v0.0.2 'wobbly'
35232,1, proc_dwi, COMPLETED, 10/10, rcruces, node29, Wed Nov 18 03:11:10 EST 2020,61.917, qsub-all.q, v0.0.2 'wobbly'
35557,1, proc_dwi, COMPLETED, 10/10, rcruces, node30, Wed Nov 18 03:12:41 EST 2020,59.783, qsub-all.q, v0.0.2 'wobbly'
36387,1, proc_dwi, COMPLETED, 10/10, rcruces, node29, Wed Nov 18 03:12:38 EST 2020,57.65, qsub-all.q, v0.0.2 'wobbly'
36207,1, proc_dwi, COMPLETED, 10/10, rcruces, node32, Wed Nov 18 03:28:41 EST 2020,63.9, qsub-all.q, v0.0.2 'wobbly'
35538,1, proc_dwi, COMPLETED, 10/10, rcruces, node33.bic.mni.mcgill.ca, Wed Nov 18 03:30:28 EST 2020,54.283, qsub-all.q, v0.0.2 'wobbly'
36737,1, proc_dwi, COMPLETED, 10/10, rcruces, node32, Wed Nov 18 03:33:45 EST 2020,68.967, qsub-all.q, v0.0.2 'wobbly'
36487,1, proc_dwi, COMPLETED, 10/10, rcruces, node31.bic.mni.mcgill.ca, Wed Nov 18 03:36:19 EST 2020,62.4, qsub-all.q, v0.0.2 'wobbly'
36144,1, proc_dwi, COMPLETED, 10/10, rcruces, node22.bic.mni.mcgill.ca, Wed Nov 18 03:37:30 EST 2020,64.25, qsub-all.q, v0.0.2 'wobbly'
36664,1, proc_dwi, COMPLETED, 10/10, rcruces, node31.bic.mni.mcgill.ca, Wed Nov 18 03:39:32 EST 2020,65.283, qsub-all.q, v0.0.2 'wobbly'
36866,1, proc_dwi, COMPLETED, 10/10, rcruces, node22.bic.mni.mcgill.ca, Wed Nov 18 03:43:57 EST 2020,70.7, qsub-all.q, v0.0.2 'wobbly'
36966,1, proc_dwi, COMPLETED, 10/10, rcruces, node31.bic.mni.mcgill.ca, Wed Nov 18 03:46:33 EST 2020,66.383, qsub-all.q, v0.0.2 'wobbly'
37130,1, proc_dwi, COMPLETED, 10/10, rcruces, node22.bic.mni.mcgill.ca, Wed Nov 18 03:49:54 EST 2020,72.483, qsub-all.q, v0.0.2 'wobbly'
37149,1, proc_dwi, COMPLETED, 10/10, rcruces, node22.bic.mni.mcgill.ca, Wed Nov 18 03:52:37 EST 2020,72.533, qsub-all.q, v0.0.2 'wobbly'
37117,1, proc_dwi, COMPLETED, 10/10, rcruces, yeatman.bic.mni.mcgill.ca, Thu Nov 19 01:58:42 EST 2020,51.55, LOCAL-MICA, v0.0.2 'wobbly'
37348,1, proc_dwi, COMPLETED, 10/10, rcruces, node35, Tue Mar 30 16:02:18 EDT 2021,20.667, qsub-all.q, v0.0.2 'wobbly'
37289,1, proc_dwi, COMPLETED, 10/10, rcruces, node33.bic.mni.mcgill.ca, Tue Mar 30 16:05:40 EDT 2021,25.05, qsub-all.q, v0.0.2 'wobbly'
373,1, SC-40M, COMPLETED, 56/56, rcruces, node26.bic.mni.mcgill.ca, Thu Apr  8 05:45:57 EDT 2021,1101.583, qsub-all.q, v0.0.2 'wobbly'
4004,1, SC-40M, COMPLETED, 56/56, rcruces, node22.bic.mni.mcgill.ca, Thu Apr  8 06:24:18 EDT 2021,1139.933, qsub-all.q, v0.0.2 'wobbly'
4009,1, SC-40M, COMPLETED, 56/56, rcruces, node31.bic.mni.mcgill.ca, Thu Apr  8 06:29:42 EDT 2021,1145.1, qsub-all.q, v0.0.2 'wobbly'
4001,1, SC-40M, COMPLETED, 56/56, rcruces, node27.bic.mni.mcgill.ca, Thu Apr  8 07:39:47 EDT 2021,1215.417, qsub-all.q, v0.0.2 'wobbly'
367,1, SC-40M, COMPLETED, 56/56, rcruces, node30, Thu Apr  8 08:00:24 EDT 2021,1234.233, qsub-all.q, v0.0.2 'wobbly'
4013,1, SC-40M, COMPLETED, 56/56, rcruces, node35, Fri Apr  9 00:10:57 EDT 2021,1104.633, qsub-all.q, v0.0.2 'wobbly'
4015,1, SC-40M, COMPLETED, 56/56, rcruces, node29, Fri Apr  9 03:10:09 EDT 2021,1246.3, qsub-all.q, v0.0.2 'wobbly'
4018,1, SC-40M, COMPLETED, 56/56, rcruces, node26.bic.mni.mcgill.ca, Fri Apr  9 03:18:06 EDT 2021,1248.2, qsub-all.q, v0.0.2 'wobbly'
4028,1, SC-40M, COMPLETED, 56/56, rcruces, node22.bic.mni.mcgill.ca, Fri Apr  9 04:02:03 EDT 2021,1203, qsub-all.q, v0.0.2 'wobbly'
4027,1, SC-40M, COMPLETED, 56/56, rcruces, node28, Fri Apr  9 04:53:17 EDT 2021,1273.117, qsub-all.q, v0.0.2 'wobbly'
4164,1, SC-40M, COMPLETED, 56/56, rcruces, node25.bic.mni.mcgill.ca, Fri Apr  9 19:46:21 EDT 2021,1174.933, qsub-all.q, v0.0.2 'wobbly'
4169,1, SC-40M, COMPLETED, 56/56, rcruces, node26.bic.mni.mcgill.ca, Fri Apr  9 22:48:23 EDT 2021,1125.883, qsub-all.q, v0.0.2 'wobbly'
4165,1, SC-40M, COMPLETED, 56/56, rcruces, node35, Sat Apr 10 00:09:53 EDT 2021,1258.3, qsub-all.q, v0.0.2 'wobbly'
4166,1, SC-40M, COMPLETED, 56/56, rcruces, node29, Sat Apr 10 00:45:32 EDT 2021,1287.917, qsub-all.q, v0.0.2 'wobbly'
4170,1, SC-40M, COMPLETED, 56/56, rcruces, node22.bic.mni.mcgill.ca, Sat Apr 10 01:17:13 EDT 2021,1223.483, qsub-all.q, v0.0.2 'wobbly'
4178,1, SC-40M, COMPLETED, 56/56, rcruces, node26.bic.mni.mcgill.ca, Sat Apr 10 17:44:25 EDT 2021,1054.133, qsub-all.q, v0.0.2 'wobbly'
4171,1, SC-40M, COMPLETED, 56/56, rcruces, node28, Sat Apr 10 18:27:26 EDT 2021,1360.617, qsub-all.q, v0.0.2 'wobbly'
4173,1, SC-40M, COMPLETED, 56/56, rcruces, node25.bic.mni.mcgill.ca, Sat Apr 10 19:25:08 EDT 2021,1236.217, qsub-all.q, v0.0.2 'wobbly'
4181,1, SC-40M, COMPLETED, 56/56, rcruces, node35, Sat Apr 10 21:56:41 EDT 2021,1269.783, qsub-all.q, v0.0.2 'wobbly'
4201,1, SC-40M, COMPLETED, 56/56, rcruces, node29, Sat Apr 10 23:16:32 EDT 2021,1319.85, qsub-all.q, v0.0.2 'wobbly'
4202,1, SC-40M, COMPLETED, 56/56, rcruces, node22.bic.mni.mcgill.ca, Sun Apr 11 13:15:49 EDT 2021,1171.117, qsub-all.q, v0.0.2 'wobbly'
4204,1, SC-40M, COMPLETED, 56/56, rcruces, node26.bic.mni.mcgill.ca, Sun Apr 11 13:22:03 EDT 2021,1134.417, qsub-all.q, v0.0.2 'wobbly'
4209,1, SC-40M, COMPLETED, 56/56, rcruces, node28, Sun Apr 11 13:47:32 EDT 2021,1101.917, qsub-all.q, v0.0.2 'wobbly'
4210,1, SC-40M, COMPLETED, 56/56, rcruces, node25.bic.mni.mcgill.ca, Sun Apr 11 16:25:52 EDT 2021,1108.85, qsub-all.q, v0.0.2 'wobbly'
4211,1, SC-40M, COMPLETED, 56/56, rcruces, node35, Sun Apr 11 19:36:51 EDT 2021,1219.033, qsub-all.q, v0.0.2 'wobbly'
4216,1, SC-40M, COMPLETED, 56/56, rcruces, node22.bic.mni.mcgill.ca, Mon Apr 12 09:09:13 EDT 2021,1186.75, qsub-all.q, v0.0.2 'wobbly'
4217,1, SC-40M, COMPLETED, 56/56, rcruces, node26.bic.mni.mcgill.ca, Mon Apr 12 09:50:49 EDT 2021,1202.933, qsub-all.q, v0.0.2 'wobbly'
4221,1, SC-40M, COMPLETED, 56/56, rcruces, node28, Mon Apr 12 10:39:04 EDT 2021,1092.9, qsub-all.q, v0.0.2 'wobbly'
4215,1, SC-40M, COMPLETED, 56/56, rcruces, node29, Mon Apr 12 11:10:29 EDT 2021,1314.983, qsub-all.q, v0.0.2 'wobbly'
4245,1, SC-40M, COMPLETED, 56/56, rcruces, node25.bic.mni.mcgill.ca, Mon Apr 12 14:16:01 EDT 2021,1118.6, qsub-all.q, v0.0.2 'wobbly'
26896,1, SC-40M, COMPLETED, 56/56, rcruces, node35, Tue Apr 13 05:51:45 EDT 2021,1242.2, qsub-all.q, v0.0.2 'wobbly'
27869,1, SC-40M, COMPLETED, 56/56, rcruces, node22.bic.mni.mcgill.ca, Tue Apr 13 06:36:08 EDT 2021,1244.967, qsub-all.q, v0.0.2 'wobbly'
27872,1, SC-40M, COMPLETED, 56/56, rcruces, node26.bic.mni.mcgill.ca, Tue Apr 13 08:19:04 EDT 2021,1299.667, qsub-all.q, v0.0.2 'wobbly'
27934,1, SC-40M, COMPLETED, 56/56, rcruces, node28, Tue Apr 13 08:50:31 EDT 2021,1298.867, qsub-all.q, v0.0.2 'wobbly'
27960,1, SC-40M, COMPLETED, 56/56, rcruces, node25.bic.mni.mcgill.ca, Tue Apr 13 10:05:23 EDT 2021,1188.967, qsub-all.q, v0.0.2 'wobbly'
29073,1, SC-40M, COMPLETED, 02/02, rcruces, node26.bic.mni.mcgill.ca, Tue Apr 13 21:26:01 EDT 2021,786.6, qsub-all.q, v0.0.2 'wobbly'
27974,1, SC-40M, COMPLETED, 56/56, rcruces, node35, Wed Apr 14 02:04:56 EDT 2021,1212.683, qsub-all.q, v0.0.2 'wobbly'
28982,1, SC-40M, COMPLETED, 56/56, rcruces, node22.bic.mni.mcgill.ca, Wed Apr 14 02:52:43 EDT 2021,1216.067, qsub-all.q, v0.0.2 'wobbly'
29096,1, SC-40M, COMPLETED, 56/56, rcruces, node28, Wed Apr 14 04:05:33 EDT 2021,1154.633, qsub-all.q, v0.0.2 'wobbly'
29332,1, SC-40M, COMPLETED, 56/56, rcruces, node25.bic.mni.mcgill.ca, Wed Apr 14 06:24:45 EDT 2021,1219.083, qsub-all.q, v0.0.2 'wobbly'
31231,1, SC-40M, COMPLETED, 02/02, rcruces, node26.bic.mni.mcgill.ca, Wed Apr 14 10:24:05 EDT 2021,777.633, qsub-all.q, v0.0.2 'wobbly'
32159,1, SC-40M, COMPLETED, 56/56, rcruces, node22.bic.mni.mcgill.ca, Wed Apr 14 20:30:12 EDT 2021,1056.983, qsub-all.q, v0.0.2 'wobbly'
31730,1, SC-40M, COMPLETED, 56/56, rcruces, node35, Wed Apr 14 21:30:41 EDT 2021,1165.183, qsub-all.q, v0.0.2 'wobbly'
32310,1, SC-40M, COMPLETED, 56/56, rcruces, node25.bic.mni.mcgill.ca, Thu Apr 15 02:01:12 EDT 2021,1175.983, qsub-all.q, v0.0.2 'wobbly'
32231,1, SC-40M, COMPLETED, 56/56, rcruces, node28, Thu Apr 15 02:38:12 EDT 2021,1352.133, qsub-all.q, v0.0.2 'wobbly'
32436,1, SC-40M, COMPLETED, 56/56, rcruces, node26.bic.mni.mcgill.ca, Thu Apr 15 06:25:05 EDT 2021,1200.667, qsub-all.q, v0.0.2 'wobbly'
32756,1, SC-40M, COMPLETED, 56/56, rcruces, node22.bic.mni.mcgill.ca, Thu Apr 15 15:51:59 EDT 2021,1161.55, qsub-all.q, v0.0.2 'wobbly'
32907,1, SC-40M, COMPLETED, 56/56, rcruces, node29, Thu Apr 15 18:41:51 EDT 2021,1271.633, qsub-all.q, v0.0.2 'wobbly'
33789,1, SC-40M, COMPLETED, 56/56, rcruces, node28, Thu Apr 15 22:06:50 EDT 2021,1168.283, qsub-all.q, v0.0.2 'wobbly'
34273,1, SC-40M, COMPLETED, 56/56, rcruces, node29, Fri Apr 16 14:22:56 EDT 2021,1180.8, qsub-all.q, v0.0.2 'wobbly'
34359,1, SC-40M, COMPLETED, 56/56, rcruces, node26.bic.mni.mcgill.ca, Fri Apr 16 18:40:12 EDT 2021,1233.083, qsub-all.q, v0.0.2 'wobbly'
34548,1, SC-40M, COMPLETED, 02/02, rcruces, node25.bic.mni.mcgill.ca, Sat Apr 17 07:19:52 EDT 2021,1014.383, qsub-all.q, v0.0.2 'wobbly'
34437,1, SC-40M, COMPLETED, 56/56, rcruces, node27.bic.mni.mcgill.ca, Sat Apr 17 11:09:36 EDT 2021,1245.6, qsub-all.q, v0.0.2 'wobbly'
34826,1, SC-40M, COMPLETED, 56/56, rcruces, node26.bic.mni.mcgill.ca, Sat Apr 17 20:56:49 EDT 2021,1575.267, qsub-all.q, v0.0.2 'wobbly'
34736,1, SC-40M, COMPLETED, 56/56, rcruces, node25.bic.mni.mcgill.ca, Sun Apr 18 00:06:59 EDT 2021,1767.517, qsub-all.q, v0.0.2 'wobbly'
34926,1, SC-40M, COMPLETED, 56/56, rcruces, node26.bic.mni.mcgill.ca, Sun Apr 18 01:42:34 EDT 2021,1859.85, qsub-all.q, v0.0.2 'wobbly'
35353,1, SC-40M, COMPLETED, 56/56, rcruces, node27.bic.mni.mcgill.ca, Sun Apr 18 05:20:39 EDT 2021,1090.867, qsub-all.q, v0.0.2 'wobbly'
35232,1, SC-40M, COMPLETED, 56/56, rcruces, node30, Sun Apr 18 05:31:44 EDT 2021,1867.733, qsub-all.q, v0.0.2 'wobbly'
35272,1, SC-40M, COMPLETED, 56/56, rcruces, node25.bic.mni.mcgill.ca, Sun Apr 18 07:38:39 EDT 2021,1458.367, qsub-all.q, v0.0.2 'wobbly'
34563,1, SC-40M, COMPLETED, 56/56, rcruces, node35, Sun Apr 18 11:00:59 EDT 2021,2432.45, qsub-all.q, v0.0.2 'wobbly'
36207,1, SC-40M, COMPLETED, 56/56, rcruces, node27.bic.mni.mcgill.ca, Mon Apr 19 01:07:06 EDT 2021,1185.3, qsub-all.q, v0.0.2 'wobbly'
35495,1, SC-40M, COMPLETED, 56/56, rcruces, node26.bic.mni.mcgill.ca, Mon Apr 19 01:22:00 EDT 2021,1698.917, qsub-all.q, v0.0.2 'wobbly'
35557,1, SC-40M, COMPLETED, 56/56, rcruces, node25.bic.mni.mcgill.ca, Mon Apr 19 04:56:03 EDT 2021,1726.933, qsub-all.q, v0.0.2 'wobbly'
36144,1, SC-40M, COMPLETED, 56/56, rcruces, node26.bic.mni.mcgill.ca, Mon Apr 19 05:44:38 EDT 2021,1677.083, qsub-all.q, v0.0.2 'wobbly'
36387,1, SC-40M, COMPLETED, 56/56, rcruces, node30, Mon Apr 19 09:14:27 EDT 2021,1662.233, qsub-all.q, v0.0.2 'wobbly'
36487,1, SC-40M, COMPLETED, 56/56, rcruces, node25.bic.mni.mcgill.ca, Mon Apr 19 10:28:08 EDT 2021,1605.85, qsub-all.q, v0.0.2 'wobbly'
36664,1, SC-40M, COMPLETED, 56/56, rcruces, node35, Mon Apr 19 21:21:17 EDT 2021,2059.883, qsub-all.q, v0.0.2 'wobbly'
36866,1, SC-40M, COMPLETED, 56/56, rcruces, node27.bic.mni.mcgill.ca, Mon Apr 19 21:27:02 EDT 2021,1219.217, qsub-all.q, v0.0.2 'wobbly'
36966,1, SC-40M, COMPLETED, 56/56, rcruces, node26.bic.mni.mcgill.ca, Tue Apr 20 05:41:06 EDT 2021,1688.5, qsub-all.q, v0.0.2 'wobbly'
37130,1, SC-40M, COMPLETED, 56/56, rcruces, node26.bic.mni.mcgill.ca, Tue Apr 20 09:57:29 EDT 2021,1688.967, qsub-all.q, v0.0.2 'wobbly'
37117,1, SC-40M, COMPLETED, 56/56, rcruces, node25.bic.mni.mcgill.ca, Tue Apr 20 11:10:42 EDT 2021,1806.15, qsub-all.q, v0.0.2 'wobbly'
37149,1, SC-40M, COMPLETED, 56/56, rcruces, node30, Tue Apr 20 13:46:26 EDT 2021,1711.733, qsub-all.q, v0.0.2 'wobbly'
37289,1, SC-40M, COMPLETED, 56/56, rcruces, node25.bic.mni.mcgill.ca, Tue Apr 20 17:10:41 EDT 2021,1839.733, qsub-all.q, v0.0.2 'wobbly'
35538,1, SC-40M, COMPLETED, 56/56, rcruces, node22.bic.mni.mcgill.ca, Wed Apr 21 05:38:09 EDT 2021,4768.267, qsub-all.q, v0.0.2 'wobbly'
37348,1, SC-40M, COMPLETED, 56/56, rcruces, node35, Wed Apr 21 05:47:47 EDT 2021,1945.9, qsub-all.q, v0.0.2 'wobbly'
373,1, Morphology, COMPLETED, 08/08, rcruces, montano.bic.mni.mcgill.ca, Tue May  4 04:03:04 EDT 2021,0.683, LOCAL-MICA, v0.0.2 'wobbly'
4001,1, Morphology, COMPLETED, 08/08, rcruces, montano.bic.mni.mcgill.ca, Tue May  4 04:05:24 EDT 2021,0.667, LOCAL-MICA, v0.0.2 'wobbly'
